binary,family,backend,query,cell,sf,dram_gib,structure,method,tx,bg,rep,tx_per_s,tx_count,bg_tx_count,ms_per_tx,size_mib,commit_sha,cpu_cycles_per_tx,cpu_instr_per_tx,cpu_l1_miss_per_tx,cpu_llc_miss_per_tx,cpu_branch_miss_per_tx,cpu_util_pct,bm_free_pct,bm_consumed_pages,bm_p1_pct,bm_p2_pct,bm_p3_pct,bm_evicted_mib,bm_rounds,cr_committed,cr_restarts,cr_gct_committed,cr_wal_write_gib,dt_struct_split,dt_misses_counter,sst_read_us_per_tx,sst_write_us_per_tx,sst_compaction_us,lsm_block_read_count,lsm_block_cache_hit,lsm_block_cache_miss,disk
q5i_btree,tpchi,btree,q5i,c2,150,0.1,4,base_hash_join,query,1,1,0.002161,,,462748.72744099953,488.61,,5638298609.9,2103739069.325,81171122.16999999,579727.74,58893309.6,0.01,99.84,302600.0,100.0,0.0,0.0,0.0,117914.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,1,base_merge_join,query,1,2,0.01006,,,99403.57852882704,604.304,,2169335921.83,1148647416.3400002,25505922.585,498182.385,18607854.439999998,0.02,99.84,302600.0,100.0,0.0,0.0,0.0,165375.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,2,pipeline_view,query,1,2,0.009689,,,103209.82557539477,618.381,,1344548639.1149998,483288124.24,17993853.634999998,298996.48,14307483.649999999,0.01,99.84,302600.0,100.0,0.0,0.0,0.0,146040.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,3,mi_coli_walk,query,1,2,0.01282,,,78003.12012480499,615.811,,1619464054.21,748592919.065,19465015.675,293941.67,15379832.195,0.02,99.84,302600.0,100.0,0.0,0.0,0.0,133578.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,4,base_hash_join,query,1,2,0.002175,,,459770.1149425288,488.61,,5681224524.26,2098594513.2799997,80498061.12,647445.585,59476033.510000005,0.01,99.84,302600.0,100.0,0.0,0.0,0.0,114164.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,1,base_merge_join,query,1,3,0.01068,,,93632.95880149813,604.304,,2244085013.22,1157604027.3,25619811.865000002,509946.07499999995,18575487.42,0.02,99.84,302600.0,100.0,0.0,0.0,0.0,140355.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,2,pipeline_view,query,1,3,0.009548,,,104733.97570171765,618.381,,1353270813.4099998,483258610.69000006,17987787.64,295272.32999999996,14239337.525,0.01,99.84,302600.0,100.0,0.0,0.0,0.0,123035.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,3,mi_coli_walk,query,1,3,0.01286,,,77760.49766718507,615.811,,1635800173.4850001,746223915.145,19880554.605,284629.005,15335290.995000001,0.02,99.84,302600.0,100.0,0.0,0.0,0.0,137562.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_btree,tpchi,btree,q5i,c2,150,0.1,4,base_hash_join,query,1,3,0.002133,,,468823.2536333802,488.61,,5591356437.265,2108325938.935,80966456.28999999,680571.21,56690898.230000004,0.01,99.84,302600.0,100.0,0.0,0.0,0.0,140606.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,1,base_merge_join,query,0,1,0.7882,,,1268.713524486171,501.107,,2826229877.0,,,,,14.29,,,,,,,,,,,,,,433340.42,3778331.92,67771196.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,2,pipeline_view,query,0,1,2.09,,,478.4688995215311,473.144,,882925299.5,,,,,12.5,,,,,,,,,,,,,,217908.91,1419106.06,67765112.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,3,mi_coli_walk,query,0,1,1.13,,,884.9557522123895,511.951,,1595908852.5,,,,,10.71,,,,,,,,,,,,,,472305.89,2801170.61,77895735.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,4,base_hash_join,query,0,1,0.01664,,,60096.15384615385,410.011,,10318526914.0,,,,,5.3,,,,,,,,,,,,,,56602438.0,45267389.0,67773176.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,1,base_merge_join,query,0,2,0.7794,,,1283.0382345393894,501.107,,2836026902.0,,,,,14.5,,,,,,,,,,,,,,433816.17,3759104.08,67769009.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,2,pipeline_view,query,0,2,1.95,,,512.8205128205128,473.144,,940928595.5,,,,,12.92,,,,,,,,,,,,,,226771.37,1501581.6,67788013.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,3,mi_coli_walk,query,0,2,1.15,,,869.5652173913044,511.951,,1570348810.0,,,,,10.57,,,,,,,,,,,,,,479689.22,2792505.33,77905173.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,4,base_hash_join,query,0,2,0.01668,,,59952.03836930455,410.011,,10463843352.0,,,,,5.34,,,,,,,,,,,,,,56408261.0,44851368.0,67780876.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,1,base_merge_join,query,0,3,0.7845,,,1274.6972594008923,501.107,,2840652711.0,,,,,14.4,,,,,,,,,,,,,,439666.0,3758134.83,67757764.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,2,pipeline_view,query,0,3,2.06,,,485.43689320388347,473.144,,922122460.5,,,,,12.5,,,,,,,,,,,,,,219871.9,1453005.52,67774541.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,3,mi_coli_walk,query,0,3,1.19,,,840.3361344537816,511.951,,1505684536.5,,,,,10.21,,,,,,,,,,,,,,461762.17,2814628.83,77891361.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,4,base_hash_join,query,0,3,0.01665,,,60060.06006006005,410.011,,10462045531.0,,,,,5.36,,,,,,,,,,,,,,56577390.0,45249554.0,67771216.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,1,base_merge_join,query,1,1,0.5014,,,1994.4156362185881,501.107,,2867937459.0,,,,,13.07,,,,,,,,,,,,,,1543178.5,5628851.0,67762711.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,2,pipeline_view,query,1,1,0.8997,,,1111.4816049794376,473.144,,921375585.5,,,,,9.87,,,,,,,,,,,,,,1281845.5,3228843.86,67788620.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,3,mi_coli_walk,query,1,1,0.658,,,1519.756838905775,511.951,,1438901874.0,,,,,7.66,,,,,,,,,,,,,,1930987.7,5047383.1,77939173.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,4,base_hash_join,query,1,1,0.008644,,,115687.18186024988,410.011,,10130823852.0,,,,,4.3,,,,,,,,,,,,,,218135560.0,45302286.0,67767716.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,1,base_merge_join,query,1,2,0.5164,,,1936.4833462432225,501.107,,2852909790.0,,,,,12.73,,,,,,,,,,,,,,1567420.25,5589649.0,67783870.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,2,pipeline_view,query,1,2,0.9617,,,1039.8253093480296,473.144,,887468400.5,,,,,10.17,,,,,,,,,,,,,,1171013.93,3012595.73,67772852.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,3,mi_coli_walk,query,1,2,0.6918,,,1445.5044810638913,511.951,,1419046248.5,,,,,8.17,,,,,,,,,,,,,,1778808.64,4608874.64,77892312.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,4,base_hash_join,query,1,2,0.008715,,,114744.69305794606,410.011,,10054743835.5,,,,,4.32,,,,,,,,,,,,,,216105599.0,44980569.0,67781467.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,1,base_merge_join,query,1,3,0.5181,,,1930.1293186643504,501.107,,2821888319.5,,,,,12.7,,,,,,,,,,,,,,1501739.62,5657599.25,67778575.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,2,pipeline_view,query,1,3,0.9289,,,1076.5421466250405,473.144,,895902658.0,,,,,9.93,,,,,,,,,,,,,,1215540.14,3242106.71,67768138.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,3,mi_coli_walk,query,1,3,0.6903,,,1448.6455164421266,511.951,,1422363950.0,,,,,8.22,,,,,,,,,,,,,,1773330.64,4603396.18,77894101.0,,,,hdd
q5i_lsm,tpchi,lsm,q5i,c2,380,0.1,4,base_hash_join,query,1,3,0.009028,,,110766.50420912716,410.011,,10281076971.5,,,,,4.46,,,,,,,,,,,,,,208119498.0,45315776.0,67766916.0,,,,hdd
